batteryMilliAmps,batteryMilliWatts,isBatteryInFloat,batteryVoltage,samplePeriodMilliSec,timestamp,SOC_pct
10,127,1,12780,1000,2021-05-28 23:46:14+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:46:15+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:16+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:17+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:18+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:19+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:20+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:21+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:22+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:23+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:24+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:25+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:26+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:27+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:46:28+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:29+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:30+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:31+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:32+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:33+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:34+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:35+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:36+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:46:37+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:38+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:39+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:46:40+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:41+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:46:43+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:44+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:45+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:46+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:47+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:48+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:49+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:50+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:51+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:52+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:53+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:54+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:55+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:46:56+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:57+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:58+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:46:59+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:00+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:01+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:02+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:03+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:04+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:05+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:06+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:07+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:08+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:09+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:10+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:11+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:12+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:13+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:14+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:15+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:16+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:17+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:23+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:24+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:25+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:26+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:27+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:28+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:47:29+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:30+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:31+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:32+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:33+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:34+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:35+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:36+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:37+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:38+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:39+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:40+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:41+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:47+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:48+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:49+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:50+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:51+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:52+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:53+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:47:54+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:55+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:56+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:47:57+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:47:58+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:00+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:01+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:02+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:03+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:04+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:05+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:48:06+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:07+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:08+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:09+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:10+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:48:12+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:48:13+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:48:14+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:48:15+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:16+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:48:17+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:18+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:19+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:20+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:21+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:22+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:23+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:24+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:25+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:48:26+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:48:27+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:28+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:29+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:30+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:31+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:32+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:33+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:34+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:35+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:36+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:37+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:38+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:39+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:48:40+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:41+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:42+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:48:43+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:48:44+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:45+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:46+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:48:47+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:48+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:49+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:50+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:48:51+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:52+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:53+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:48:54+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:56+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:57+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:48:58+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:48:59+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:49:00+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:01+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:02+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:03+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:04+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:05+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:06+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:07+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:08+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:09+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:10+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:11+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:12+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:49:13+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:14+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:49:15+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:16+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:17+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:18+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:19+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:49:20+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:49:21+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:49:22+00:00,91.0
0,0,1,12800,1000,2021-05-28 23:49:23+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:49:24+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:30+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:31+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:32+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:33+00:00,91.0
20,255,1,12780,1000,2021-05-28 23:49:34+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:49:35+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:37+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:38+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:39+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:40+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:41+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:49:42+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:43+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:49:44+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:49:45+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:46+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:49:47+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:48+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:49+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:50+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:49:51+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:49:52+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:53+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:54+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:55+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:56+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:49:57+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:58+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:49:59+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:00+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:01+00:00,91.0
0,0,1,12800,1000,2021-05-28 23:50:02+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:03+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:50:04+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:05+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:50:06+00:00,91.0
10,127,1,12780,1000,2021-05-28 23:50:07+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:08+00:00,91.0
0,0,1,12780,1000,2021-05-28 23:50:09+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:10+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:50:11+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:12+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:13+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:50:14+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:15+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:16+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:50:17+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:18+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:19+00:00,91.0
0,0,1,12790,1000,2021-05-28 23:50:20+00:00,91.0
0,0,1,12800,1000,2021-05-28 23:50:21+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:23+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:24+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:50:25+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:26+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:27+00:00,91.0
10,128,1,12800,1000,2021-05-28 23:50:28+00:00,91.0
10,127,1,12790,1000,2021-05-28 23:50:29+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:50:30+00:00,92.0
0,0,1,12780,1000,2021-05-28 23:50:31+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:32+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:38+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:39+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:50:40+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:41+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:50:42+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:50:43+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:44+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:45+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:50:46+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:50:47+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:48+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:54+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:55+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:56+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:50:57+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:50:58+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:50:59+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:00+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:01+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:02+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:04+00:00,92.0
0,0,1,12780,1000,2021-05-28 23:51:05+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:06+00:00,92.0
0,0,1,12800,1000,2021-05-28 23:51:07+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:08+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:09+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:10+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:11+00:00,92.0
0,0,1,12800,1000,2021-05-28 23:51:12+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:13+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:14+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:15+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:16+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:51:17+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:18+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:19+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:20+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:21+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:22+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:23+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:24+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:25+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:26+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:27+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:28+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:29+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:30+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:31+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:32+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:33+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:34+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:35+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:36+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:37+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:51:38+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:39+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:40+00:00,92.0
10,127,1,12780,1000,2021-05-28 23:51:41+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:42+00:00,92.0
20,255,1,12790,1000,2021-05-28 23:51:43+00:00,92.0
20,255,1,12780,1000,2021-05-28 23:51:44+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:45+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:46+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:47+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:48+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:50+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:51+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:52+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:53+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:54+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:55+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:51:56+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:57+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:58+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:51:59+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:00+00:00,92.0
0,0,1,12800,1000,2021-05-28 23:52:01+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:52:02+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:03+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:04+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:05+00:00,92.0
0,0,1,12800,1000,2021-05-28 23:52:06+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:07+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:08+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:09+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:52:10+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:11+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:12+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:13+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:52:14+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:15+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:16+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:17+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:18+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:24+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:25+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:26+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:52:27+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:52:28+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:29+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:31+00:00,92.0
0,0,1,12800,1000,2021-05-28 23:52:32+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:34+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:35+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:36+00:00,92.0
0,0,1,12800,1000,2021-05-28 23:52:37+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:38+00:00,92.0
0,0,1,12800,1000,2021-05-28 23:52:39+00:00,92.0
0,0,1,12790,1000,2021-05-28 23:52:40+00:00,92.0
10,127,1,12790,1000,2021-05-28 23:52:41+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:42+00:00,92.0
10,128,1,12800,1000,2021-05-28 23:52:43+00:00,92.0
5730,76495,1,13350,1000,2021-05-28 23:52:44+00:00,92.0
5950,79849,1,13420,1000,2021-05-28 23:52:45+00:00,92.0
6190,83565,1,13500,1000,2021-05-28 23:52:46+00:00,92.0
6430,87319,1,13580,1000,2021-05-28 23:52:47+00:00,92.0
6700,91522,1,13660,1000,2021-05-28 23:52:48+00:00,92.0
6960,95560,1,13730,1000,2021-05-28 23:52:49+00:00,92.0
6960,95978,1,13790,1000,2021-05-28 23:52:50+00:00,92.0
6610,91284,1,13810,1000,2021-05-28 23:52:51+00:00,92.0
6900,95841,1,13890,1000,2021-05-28 23:52:52+00:00,92.0
6850,95420,1,13930,1000,2021-05-28 23:52:53+00:00,92.0
6840,95554,1,13970,1000,2021-05-28 23:52:54+00:00,92.0
6840,95896,1,14020,1000,2021-05-28 23:52:55+00:00,92.0
6820,95889,1,14060,1000,2021-05-28 23:52:56+00:00,92.0
6810,95952,1,14090,1000,2021-05-28 23:52:57+00:00,92.0
6650,93898,1,14120,1000,2021-05-28 23:52:58+00:00,92.0
6760,95789,1,14170,1000,2021-05-28 23:52:59+00:00,92.0
6750,95850,1,14200,1000,2021-05-28 23:53:00+00:00,92.0
6760,96194,1,14230,1000,2021-05-28 23:53:01+00:00,92.0
6730,95969,1,14260,1000,2021-05-28 23:53:02+00:00,92.0
6710,95818,1,14280,1000,2021-05-28 23:53:04+00:00,92.0
6470,92650,1,14320,1000,2021-05-28 23:53:05+00:00,92.0
6670,95714,1,14350,1000,2021-05-28 23:53:06+00:00,92.0
6670,95847,1,14370,1000,2021-05-28 23:53:07+00:00,92.0
6670,96048,1,14400,1000,2021-05-28 23:53:08+00:00,92.0
5860,83973,1,14330,1000,2021-05-28 23:53:09+00:00,92.0
6210,89361,1,14390,1000,2021-05-28 23:53:10+00:00,92.0
6130,88149,2,14380,1000,2021-05-28 23:53:11+00:00,92.0
6030,86771,2,14390,1000,2021-05-28 23:53:12+00:00,92.0
5970,85968,2,14400,1000,2021-05-28 23:53:13+00:00,92.0
5920,85188,2,14390,1000,2021-05-28 23:53:14+00:00,92.0
4940,70740,2,14320,1000,2021-05-28 23:53:15+00:00,92.0
5840,84096,2,14400,1000,2021-05-28 23:53:17+00:00,92.0
6260,90394,2,14440,1000,2021-05-28 23:53:18+00:00,92.0
5310,76251,2,14360,1000,2021-05-28 23:53:19+00:00,92.0
5280,75820,2,14360,1000,2021-05-28 23:53:20+00:00,92.0
5260,75533,2,14360,1000,2021-05-28 23:53:21+00:00,92.0
5220,74959,2,14360,1000,2021-05-28 23:53:22+00:00,92.0
5240,75246,2,14360,1000,2021-05-28 23:53:23+00:00,92.0
5210,74763,2,14350,1000,2021-05-28 23:53:24+00:00,92.0
5680,81848,2,14410,1000,2021-05-28 23:53:25+00:00,92.0
4740,67876,2,14320,1000,2021-05-28 23:53:26+00:00,92.0
5650,81416,2,14410,1000,2021-05-28 23:53:27+00:00,92.0
5630,81072,2,14400,1000,2021-05-28 23:53:28+00:00,92.0
5620,80984,2,14410,1000,2021-05-28 23:53:29+00:00,92.0
5600,80640,2,14400,1000,2021-05-28 23:53:30+00:00,92.0
4700,67351,2,14330,1000,2021-05-28 23:53:31+00:00,92.0
5130,73666,2,14360,1000,2021-05-28 23:53:32+00:00,92.0
5130,73666,2,14360,1000,2021-05-28 23:53:33+00:00,92.0
5110,73379,2,14360,1000,2021-05-28 23:53:34+00:00,92.0
6040,87278,2,14450,1000,2021-05-28 23:53:35+00:00,92.0
5130,73718,2,14370,1000,2021-05-28 23:53:36+00:00,92.0
5110,73430,2,14370,1000,2021-05-28 23:53:37+00:00,92.0
5110,73175,2,14320,1000,2021-05-28 23:53:38+00:00,92.0
5570,80263,2,14410,1000,2021-05-28 23:53:39+00:00,92.0
4670,66921,2,14330,1000,2021-05-28 23:53:40+00:00,92.0
5590,80551,2,14410,1000,2021-05-28 23:53:41+00:00,92.0
4670,66874,2,14320,1000,2021-05-28 23:53:42+00:00,92.0
5590,80551,2,14410,1000,2021-05-28 23:53:43+00:00,92.0
4690,67207,2,14330,1000,2021-05-28 23:53:44+00:00,92.0
5130,73718,2,14370,1000,2021-05-28 23:53:45+00:00,92.0
5150,73954,2,14360,1000,2021-05-28 23:53:46+00:00,92.0
5150,73954,2,14360,1000,2021-05-28 23:53:47+00:00,92.0
5170,74292,2,14370,1000,2021-05-28 23:53:48+00:00,92.0
5150,74005,2,14370,1000,2021-05-28 23:53:49+00:00,92.0
5180,74436,2,14370,1000,2021-05-28 23:53:50+00:00,92.0
5150,73954,2,14360,1000,2021-05-28 23:53:56+00:00,92.0
4710,67494,2,14330,1000,2021-05-28 23:53:57+00:00,92.0
5630,81128,2,14410,1000,2021-05-28 23:53:58+00:00,92.0
